timestamp_ms,ax,ay,az
1108586535.0,-2.0892332,-9.47827,0.50189453
1108586555.0,-1.7611175,-9.961919,-0.30029923
1108586575.0,-1.3827524,-10.51496,-0.695115
1108586594.0,-1.2032907,-10.569995,-0.95383894
1108586614.0,-1.2224332,-10.57478,-1.0304092
1108586634.0,-2.3261228,-10.253843,0.5210371
1108586654.0,-3.2742786,-9.906884,4.109673
1108586673.0,-3.1570303,-10.943574,5.6036916
1108586693.0,-2.9341989,-12.341581,2.9676983
1108586713.0,-2.1394825,-12.422937,1.2607185
1108586733.0,-1.2224332,-11.146964,2.3404796
1108586752.0,-1.9669002,-8.834301,4.011567
1108586772.0,-3.1112676,-8.333902,2.0748763
1108586792.0,-4.24397,-10.263714,-0.17318054
1108586812.0,-4.4282174,-12.48515,-2.3685954
1108586831.0,-3.9302113,-13.586447,-3.4124641
1108586851.0,-2.690131,-12.418151,-3.2712877
1108586871.0,-1.7515461,-10.340284,-2.2968106
1108586890.0,-0.8392825,-9.310772,0.6047859
1108586910.0,0.09421739,-9.495019,3.56381
1108586930.0,-0.16660027,-9.605089,2.998805
1108586950.0,-0.9807582,-9.013762,0.0038883367
1108586969.0,-1.8161523,-7.811968,-1.5858432
1108586989.0,-2.6398816,-7.062715,-1.0495518
1108587009.0,-3.3269207,-6.9526453,-0.8772686
1108587029.0,-3.8464625,-6.971788,-1.0016954
1108587048.0,-4.4449673,-6.5647087,-0.87248296
1108587068.0,-4.662714,-6.049953,-0.47258246
1108587088.0,-5.352146,-5.695516,0.4109673
1108587108.0,-5.811867,-5.901598,1.4811572
1108587127.0,-4.406682,-7.077072,2.9126635
1108587147.0,-2.228017,-8.879765,5.682655
1108587167.0,-1.1003993,-11.211571,7.650452
1108587187.0,-0.96879405,-12.202797,5.7257257
1108587206.0,0.180359,-12.138191,4.9860444
1108587226.0,1.1452647,-12.233904,5.1966124
1108587246.0,2.0192432,-11.903396,6.381658
1108587266.0,1.2074782,-10.258928,0.40378883
1108587285.0,-1.591227,-10.7016,-3.240181
1108587305.0,-3.432205,-11.5684,-1.8466609
1108587325.0,-3.3795629,-10.7997055,-1.6384853
1108587344.0,-1.5672989,-9.909277,1.023829
1108587364.0,-1.5888343,-8.216654,8.622537
1108587384.0,-3.0753753,-7.515258,3.2934213
1108587404.0,-3.7076788,-7.8167534,-2.102992
1108587423.0,-3.8727834,-8.458329,-2.1460629
1108587443.0,-2.917449,-9.502198,-1.0208379
1108587463.0,-2.8121648,-9.839885,-1.1045867
1108587483.0,-3.1426735,-9.626625,-1.80359
1108587502.0,-2.6973093,-9.47827,-2.455036
1108587522.0,-2.3859432,-9.361021,-2.198705
1108587542.0,-2.4098716,-9.337093,-1.3537394
1108587562.0,-2.4266212,-9.298808,-0.70229346
1108587581.0,-2.7379873,-9.06162,0.12113664
1108587601.0,-3.8584266,-8.769695,2.7667012
1108587621.0,-4.040281,-8.650054,2.876771
1108587641.0,-3.2336006,-8.707481,0.5952146
1108587660.0,-2.821736,-8.630911,-1.0399805
1108587680.0,-2.5872395,-8.853444,-1.5236298
1108587700.0,-2.3668008,-9.047262,-1.3031911
1108587720.0,-2.242374,-8.88455,-0.8102696
1108587739.0,-2.094019,-8.9013,0.88235337
1108587759.0,-1.9932213,-9.590733,2.2471595
1108587779.0,-1.9764715,-10.201201,1.3396816
1108587799.0,-1.713261,-9.902099,-0.0846461
1108587818.0,-1.4306089,-9.289237,-0.6089734
1108587838.0,-1.1769696,-9.310772,-0.5180461
1108587858.0,-0.9951151,-10.160523,-0.4319045
1108587878.0,-1.3013964,-10.565209,-0.33379877
1108587897.0,-1.9764715,-10.524531,1.1123635
1108587917.0,-2.0461624,-11.33839,3.6260235
1108587937.0,-1.7730815,-12.461222,4.281956
1108587956.0,-1.1410773,-12.770195,3.5566318
1108587976.0,-0.97836536,-11.89861,3.4896326
1108587996.0,-1.4955142,-10.122238,3.5207393
1108588016.0,-2.228017,-9.260523,1.3995022
1108588035.0,-3.403491,-9.787243,-0.43669012
1108588055.0,-4.0833516,-11.922538,-1.8801605
1108588075.0,-4.6986065,-13.790136,-2.833102
1108588095.0,-4.2317066,-13.723137,-3.022434
1108588114.0,-2.419443,-12.006586,-1.494916
1108588134.0,-1.5601203,-10.31157,1.3660027
1108588154.0,-1.2726825,-9.377771,2.6925237
1108588174.0,-1.2296118,-9.016156,1.320539
1108588193.0,-1.5625132,-8.750552,-0.7070791
1108588213.0,-2.187339,-8.295617,-1.6624135
1108588233.0,-2.1705892,-7.433603,-1.2314063
1108588253.0,-2.4529424,-6.5001025,-0.33379877
1108588272.0,-2.986841,-5.7266226,-0.46301118
1108588292.0,-3.6451662,-5.0012984,-0.8676973
